rmse,zcr,tempo,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_flatness,spectral_rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.03225487,0.018331327808338158,120.18531976744185,2002.3620052897945,4475.62723896942,15.170918225314152,0.00084018125,2523.661481705993,-368.54367,175.2243,28.54114,4.527021,17.17257,3.9106207,24.318666,-1.227777,10.73084,-3.2087488,3.0826044,7.2238493,3.3229334,-0.69301814,1.8564365,-9.780413,1.8098488,-4.461998,4.5870047,-2.4627633,1
0.008690813,0.037229536859438334,120.18531976744185,2984.2549248264145,5088.234621866281,15.910657624584713,0.005764836,5293.564554909163,-472.35892,146.10225,15.452709,1.213766,16.787586,3.663557,20.472153,0.06800419,8.349359,-0.5503406,1.8531467,-2.5421705,-5.467275,-8.637218,-2.0220838,-9.975167,-6.229386,-7.308877,0.94125783,-0.100630045,1
0.010119793,0.03688120883396063,126.04801829268293,2822.7116045853077,4982.595104486683,17.351694166603217,0.0029700007,4689.624914048929,-472.58047,156.16286,14.32885,4.104763,18.442102,-8.92543,27.065693,-4.040951,10.061167,0.08300739,3.4436371,4.972928,-8.693767,-10.798361,-4.977597,-11.045618,-7.8963456,-10.5028,-1.6769668,-3.6074305,1
0.0008052662,0.045006977869861034,117.45383522727273,3408.2002264289786,5146.737574676796,16.08538928174039,0.013757605,6631.6031344998555,-731.0055,135.71469,12.044512,9.6688595,12.80063,-3.789701,25.829939,-3.4276204,5.7662964,4.7471786,-2.0048165,1.1697023,-0.8064527,-2.6198876,-3.9997168,-7.1594605,-6.647309,-1.2573546,-2.3398838,-2.753295,1
0.011040552,0.034952681673422116,123.046875,2752.463196321454,4969.697124604925,17.15027154725193,0.0033242966,4413.932583824913,-459.12372,161.32869,15.544806,0.14764953,17.0206,-5.0190587,28.210598,-3.2185533,6.5936384,-3.3230855,4.1390667,2.9323726,-7.5595684,-11.984953,-3.6777372,-8.77072,-5.8752103,-10.862237,-0.6114996,-0.5418373,1
0.000652873,0.05059634210335843,135.99917763157896,3659.4024213924577,5256.323904556679,15.543018609912304,0.018450541,7551.969891113564,-737.88385,128.43529,5.2361007,8.236385,14.346599,-3.2355266,25.178698,-2.3851943,6.516127,4.7222433,-3.2289414,0.29896653,-3.075935,-3.3196695,-3.598954,-3.8494987,-3.255636,1.3042927,-3.310974,-3.1204543,1
0.00064542115,0.04241939825202663,129.19921875,3417.568675275289,5155.055377639066,15.482082275792871,0.013356672,7000.684979145556,-742.74615,128.41336,10.594784,17.610897,20.853203,-1.5493181,25.857962,-1.0409349,6.2280827,3.7266405,-3.8950977,2.4608355,-1.3419362,-2.232048,-4.4396453,-5.5945745,-6.425922,-0.086115055,-2.5708995,-1.8587934,1
0.041231167,0.040638458128257095,117.45383522727273,3076.7394494869372,5231.438051180355,17.91257233416015,0.003104053,4731.868395338738,-344.01462,135.9454,3.2706969,-10.631512,34.18304,19.51358,12.850924,-2.3985426,12.875531,-6.1054516,-3.4137921,-5.6559796,-4.117649,-11.734797,-3.3661456,-1.5617062,1.0436333,-14.819313,-0.908625,-2.3596692,1
0.005370365,0.046916279132889406,129.19921875,3306.208150327404,5193.582777623632,16.128778410893734,0.00924825,6271.236813296178,-498.6458,144.02869,5.0282645,7.5534163,20.899708,-14.024046,26.179066,-1.6396255,11.312332,-1.0866812,-1.3257283,8.167657,-6.648675,-5.7484403,-6.0198197,-8.342263,-4.7734995,-6.60226,-2.9026968,2.0218751,1
0.0080275275,0.03831636553633468,114.84375,3044.9674915212336,5054.150022623537,16.41421317389029,0.0057479525,5682.982620919586,-490.07425,139.16895,12.922622,6.8135595,16.8663,1.4359974,27.048407,2.4231536,8.268803,-0.42343327,1.7978829,4.4057775,-4.854592,-7.056202,-2.6365943,-9.831661,-7.5146422,-8.755273,-1.8968333,-2.6035616,1
0.02552427,0.016525789845107122,123.046875,1980.1558258163316,4476.443913993368,15.66616719244922,0.0007541354,2569.1841942765636,-385.36523,170.08165,31.05352,14.179631,21.657236,1.9229598,20.648314,-7.4591856,11.373682,2.9577243,4.795849,8.256111,-3.9101233,0.93274957,2.792297,-9.777169,0.618531,-4.006147,6.622147,-0.98798585,1
0.0004544943,0.05858922625940938,129.19921875,4565.297539367057,5460.736997922099,14.134038674873809,0.028972544,10623.811613346845,-799.845,90.359024,0.05242393,26.002285,22.42654,6.345425,24.818083,6.3612456,7.671672,9.086752,-2.0719483,6.242534,-0.96360666,2.5080264,-1.4320922,0.09671934,-5.3463635,1.9163562,-3.0575423,-1.1997966,1
0.0008052662,0.045006977869861034,117.45383522727273,3408.2002264289786,5146.737574676796,16.08538928174039,0.013757605,6631.6031344998555,-731.0055,135.71469,12.044512,9.6688595,12.80063,-3.789701,25.829939,-3.4276204,5.7662964,4.7471786,-2.0048165,1.1697023,-0.8064527,-2.6198876,-3.9997168,-7.1594605,-6.647309,-1.2573546,-2.3398838,-2.753295,1
0.009756411,0.030726377026635783,123.046875,2703.856131422137,4992.427298823092,16.58623112085665,0.0037107004,4171.493903128619,-472.71558,164.72905,17.176805,-2.450007,13.327622,-8.990065,22.874865,-1.2600883,8.88161,-6.0267286,1.0287644,4.3450193,0.455959,-6.6556244,-0.77203876,-8.954317,-2.2079208,-8.139957,-3.7925627,-0.9286739,1
0.0004770091,0.056726293337434855,123.046875,4367.208675940474,5487.916740068733,14.576704562286459,0.024128709,9916.220833182542,-768.51013,99.501625,-1.8048368,13.088651,18.547604,3.7849612,27.323805,6.4639673,8.407517,8.358201,-1.5164623,1.5263528,-2.4436045,-1.2904476,0.24043442,-1.208057,-3.2272415,1.7236493,-1.5298779,-2.2739058,1
0.0047628423,0.0427957169224088,123.046875,3691.041288121969,5354.433186530558,14.748136826954726,0.008991807,8110.9603731633615,-550.0827,118.95361,8.696075,15.529205,17.647182,4.9693394,25.170483,2.0409594,12.247718,10.9493065,3.5425198,11.629906,-3.4400225,-1.0684888,-1.7589362,-5.711708,1.0011553,-0.43328568,-0.7040302,-0.3103253,1
0.0052142567,0.04168824867906775,123.046875,3522.410712153675,5273.395037638005,15.003603813316278,0.007968619,7564.151674236393,-544.73663,129.91818,5.133704,11.258198,20.31171,3.169501,30.397743,1.3027556,15.696077,11.017485,2.5730681,12.55771,-6.926794,-1.758291,-2.2974272,-6.4388094,-0.5779226,-3.5413454,-1.7118397,-0.79324365,1
0.03106555,0.019814831988274464,117.45383522727273,2084.400204252856,4570.32935829098,15.247852519145814,0.0010290063,2592.2385617219165,-361.49945,176.59975,29.381077,1.1035855,14.183729,4.6871285,22.6164,-0.8989025,10.391987,-4.0618057,3.2319,5.1991067,3.196825,-3.196581,0.34553003,-10.903251,2.0982063,-4.634393,4.790202,-2.696295,1
0.0008019846,0.06560356877895195,123.046875,3995.6115896136957,5358.629119861312,16.043226693332414,0.023662983,8183.502455260205,-717.1621,121.38026,-2.743656,2.2152452,15.870791,-1.0621442,26.530579,-5.396252,3.1179051,1.7599655,-5.218819,-0.40257722,-2.2285092,-1.228715,-2.3577728,-7.312044,-5.713631,0.7120444,-2.1108646,-3.79085,1
0.005833793,0.04259949967429068,117.45383522727273,3334.8590864491994,5181.660945894543,16.057326844370024,0.006973758,6627.750349458961,-511.9673,131.76859,8.676875,14.137516,21.94919,-4.0301685,23.590946,0.50645936,7.6245933,-2.0160894,-4.2317557,6.6894054,-2.06259,-4.663108,-4.160895,-6.3364,-5.7739406,-5.9618554,-4.6444864,0.8417443,1
0.012655729,0.03344062138100753,120.18531976744185,2688.1579577081648,4924.234489070097,16.45183163274306,0.0037396674,4353.659564770918,-439.51804,158.43349,16.86142,-1.1754214,19.723763,4.1380763,22.316002,-5.4395685,3.2227218,-4.031499,5.6163135,0.5246369,-2.5377796,-7.544104,0.50761396,-9.026005,-4.7515388,-6.7720256,1.3687154,-2.0099165,1
0.00014549325,0.09084943408005211,123.046875,5573.714028456957,5736.458662097326,13.091335319312991,0.053520046,13213.03278354806,-828.0996,74.20554,-8.037853,26.315712,16.066198,3.4157603,19.836998,5.575875,4.7686605,11.780759,-2.6438348,9.621051,-1.6984209,4.8187165,-1.5119164,4.5174537,-3.8551521,4.653158,-3.4105384,2.7485824,1
0.0046412097,0.03831919287420382,120.18531976744185,3521.135232816465,5282.70744524211,14.720651390569074,0.007713888,7543.2668362315435,-554.02264,121.58453,11.578796,13.47037,15.164798,6.3220615,23.177732,1.5093427,12.080496,10.848769,4.6605263,11.61717,-2.5944815,-2.409806,-0.92758876,-5.554152,1.204303,-2.1364863,-0.94411355,-0.74982256,1
0.0052888836,0.042527685292414595,120.18531976744185,3324.123984830221,5223.784163352069,15.589977906147865,0.0074542994,6592.738632970831,-510.84915,133.53606,9.123493,7.4058723,15.584205,0.89275104,23.441608,-2.642531,8.43564,5.356306,4.082701,11.274141,-2.5120597,-3.1057088,-1.5883828,-8.050527,-3.508892,-3.8404236,0.59633934,-1.252818,1
0.006440234,0.031062547499276203,123.046875,2922.4439973436824,5023.561141254252,15.824082278548646,0.005372997,5381.1437203694995,-512.686,142.44574,16.99081,10.720505,17.24236,0.09631666,23.09562,-1.5010056,7.52036,0.39130163,0.8112469,6.790086,-1.9845675,-4.83904,-3.0959466,-8.423299,-2.3206263,-6.349282,-2.5764594,-0.39724168,1
0.0009092927,0.044801713140561666,117.45383522727273,3405.205462715327,5164.677151941296,17.10145298043916,0.015628107,6446.619578296903,-719.12103,134.96301,4.5847497,1.3633146,15.877523,-0.17627023,27.08816,-6.9794545,3.9720466,2.4912322,-3.5874724,-5.562988,-0.46375337,-0.84436727,-3.5503051,-9.356773,-5.9946213,-1.3857832,-4.052236,-6.339592,1
0.011834326,0.029466515272148233,123.046875,2529.2914243048394,4818.571710995551,16.142558045003316,0.0032858956,3920.0529221102347,-459.11307,162.07002,18.29338,1.8004358,20.009054,1.6217754,24.619982,-1.9909098,7.6462617,-2.524807,3.4214458,-0.25811577,-4.915682,-10.358183,-2.2731428,-10.305775,-6.4609103,-9.724364,-0.40618116,-2.6898699,1
0.006656001,0.03839185545744065,123.046875,3103.2043185758316,5111.559240335623,15.68941072297728,0.007868501,5877.342534244716,-510.82703,141.93668,18.96727,9.308431,8.964128,-4.6743007,23.205572,0.7003077,6.471804,-1.5609117,-2.2034059,6.4338074,-1.7877747,-5.6953015,-4.8565636,-8.850371,-3.1791508,-6.255726,-2.0176246,0.45499548,1
0.029518757,0.04297214280544297,126.04801829268293,3141.0143302689353,5262.2434602141375,17.642601320004236,0.0035930811,4940.604558347206,-368.09048,143.71434,-1.3388522,-16.449535,36.921955,18.806208,15.766808,0.30774483,15.087516,-7.683231,-1.8763521,-3.2865953,-2.1664124,-11.08853,-2.4760695,-0.26585233,3.5462372,-14.15857,-1.2564276,-3.4889872,1
0.044347268,0.037943722405182394,135.99917763157896,2918.6244872380607,5122.718319198016,18.50224271716101,0.0028667215,4500.863384165098,-343.73047,154.2677,1.5381159,-19.089941,31.137999,16.578594,19.69909,-3.0062134,12.618582,-10.094798,-1.6147355,-7.2465096,-6.554366,-16.853514,-4.6793175,-3.989133,4.0921416,-16.875761,-4.093195,-6.281146,1
0.0063736173,0.03404962995801969,117.45383522727273,2800.0294773780975,4841.519214412132,17.114145956161156,0.004800545,5090.66367798205,-540.6647,136.66502,12.697738,17.434559,36.672558,7.333778,23.674536,-1.4304973,13.360727,6.6309505,0.8307951,0.98001385,-3.1747913,-6.7750354,-6.6921477,-6.465555,0.27975303,-2.3495598,-1.7758843,-3.823368,1
0.011834326,0.029466515272148233,123.046875,2529.2914243048394,4818.571710995551,16.142558045003316,0.0032858956,3920.0529221102347,-459.11307,162.07002,18.29338,1.8004358,20.009054,1.6217754,24.619982,-1.9909098,7.6462617,-2.524807,3.4214458,-0.25811577,-4.915682,-10.358183,-2.2731428,-10.305775,-6.4609103,-9.724364,-0.40618116,-2.6898699,1
0.0045338348,0.021793685762883614,135.99917763157896,2462.5169823300475,4776.140950991917,15.992690138553055,0.0019272986,4135.6966673603065,-581.6093,145.98459,17.349733,18.85386,32.764557,3.340385,20.875622,-2.4514415,13.472767,7.3344274,2.6057105,5.2470775,-0.47546262,-4.621236,-1.8497719,-4.4476533,1.2844154,-0.38116705,0.1860926,-2.4863083,1
0.00055693527,0.06424418473147075,123.046875,4097.622282355303,5431.382553942467,14.772921574324409,0.029498534,8881.779221102344,-739.06555,121.62049,-4.8956976,2.2827187,14.820394,-4.7141414,20.78248,-4.98436,8.847413,5.927817,-1.974386,4.885875,0.6984166,-1.5128313,-3.00951,-4.1327147,-3.2557163,2.328419,-1.9800403,-1.3227646,1
0.0010142941,0.034842415496525767,129.19921875,3015.703712935002,5033.643039144627,17.04995800770152,0.0083165,5449.471429185365,-721.27325,140.87961,10.901664,6.943214,20.54837,1.6183828,28.83786,-4.9610047,2.7418194,0.69137883,-0.07872284,-2.0310335,0.2348842,-2.7842734,-2.8895392,-8.108543,-6.241438,-1.4079603,-0.8838719,-3.6989846,1
0.0080275275,0.03831636553633468,114.84375,3044.9674915212336,5054.150022623537,16.41421317389029,0.0057479525,5682.982620919586,-490.07425,139.16895,12.922622,6.8135595,16.8663,1.4359974,27.048407,2.4231536,8.268803,-0.42343327,1.7978829,4.4057775,-4.854592,-7.056202,-2.6365943,-9.831661,-7.5146422,-8.755273,-1.8968333,-2.6035616,1
0.0060657463,0.04598212670092646,126.04801829268293,3332.8581816704504,5214.406618383058,15.795385381795485,0.007977217,6337.6817695516065,-492.456,139.92024,5.3857837,6.253522,19.223083,-7.285886,26.594137,0.13864799,8.6672735,-1.100259,-0.7449515,7.5075107,-3.302634,-4.525635,-2.127161,-5.029089,-3.750493,-5.65197,-3.2684379,1.704923,1
0.036902994,0.01777264584539664,126.04801829268293,2110.5771751526663,4549.435631528387,15.198867940777317,0.001410538,2941.4455217230025,-354.70068,158.6055,20.738077,4.098421,26.539455,9.663075,17.325844,6.0071673,11.181665,-3.1772246,5.588851,5.155043,5.232112,-1.9326081,2.5437677,-4.903481,1.9453971,-1.324853,1.8979083,-1.1165928,1
0.024770105,0.023484999276201506,129.19921875,2293.176184908311,4691.924958906903,15.787579306117635,0.0013079931,3149.7577536913723,-379.6458,168.72412,20.974745,6.415788,23.309786,1.2087774,25.891716,-5.064436,16.024555,3.7116382,4.6863093,9.370558,-2.4914951,0.1614577,2.2532291,-6.8271995,2.1205807,-8.738914,2.0519376,-1.6922582,1
0.0008599239,0.04317316652793862,114.84375,3449.2491322666842,5185.61793065663,15.69466970558725,0.014035576,6813.294990862044,-723.9766,134.25597,13.227412,12.313803,15.1588745,-3.5868742,20.699896,-4.1475086,6.9173827,5.1054573,-2.3616228,-0.4972138,-0.8048209,-3.763944,-5.306817,-7.3999977,-5.393508,0.07040193,-0.72741634,-2.2164226,1
0.007404226,0.04142389258830342,123.046875,3065.791422275951,5043.779920628617,16.48881892234194,0.006956729,5580.478589135784,-511.6445,148.00703,11.220529,5.6463256,26.451227,-0.49592242,17.055334,-12.453665,2.5553784,0.7402968,3.447833,7.703715,4.2213836,-1.0027987,-1.7152941,-5.8955083,-1.6995292,-4.133613,1.6325039,1.4304413,1
0.00071180065,0.04825247900984366,117.45383522727273,3618.9746924753676,5280.025134425041,16.112698927760366,0.014124486,7163.723869743413,-729.2978,127.17011,-2.1661232,2.2725928,19.8848,1.5083363,29.710127,-3.8956187,4.9490237,2.5274365,-1.8990877,-0.17138997,-0.56683487,-1.7645575,-2.7918432,-5.822606,-4.220389,1.8044307,-2.32242,-4.4881873,1
0.00064542115,0.04241939825202663,129.19921875,3417.568675275289,5155.055377639066,15.482082275792871,0.013356672,7000.684979145556,-742.74615,128.41336,10.594784,17.610897,20.853203,-1.5493181,25.857962,-1.0409349,6.2280827,3.7266405,-3.8950977,2.4608355,-1.3419362,-2.232048,-4.4396453,-5.5945745,-6.425922,-0.086115055,-2.5708995,-1.8587934,1
0.011834326,0.029466515272148233,123.046875,2529.2914243048394,4818.571710995551,16.142558045003316,0.0032858956,3920.0529221102347,-459.11307,162.07002,18.29338,1.8004358,20.009054,1.6217754,24.619982,-1.9909098,7.6462617,-2.524807,3.4214458,-0.25811577,-4.915682,-10.358183,-2.2731428,-10.305775,-6.4609103,-9.724364,-0.40618116,-2.6898699,1
0.01215116,0.027414150712941517,114.84375,2474.9105262948947,4811.918013045816,17.42660256537229,0.00251207,3675.2327464533873,-466.21832,162.82712,27.777962,4.0793214,9.34728,-6.489657,22.630943,-0.23378684,3.9204447,-9.373625,0.12552927,5.8087463,1.6185452,-10.350606,-5.064304,-9.510009,-1.3736598,-7.9756804,-3.9441667,-2.3278372,1
0.0055975923,0.0375914361066879,126.04801829268293,3311.1746189209434,5187.440140148253,14.847279087700425,0.007983027,6877.296109356905,-536.1387,129.89795,11.481887,8.265005,15.164212,7.7717185,23.378197,1.5139229,13.250596,11.265096,6.228165,8.474409,-2.0498888,-2.2542183,-0.2331661,-7.2935205,-0.5926214,-3.6677895,-0.81847167,-1.2059176,1
0.003960508,0.04457213330558772,117.45383522727273,3741.7555334343724,5317.089513670998,14.337397340172165,0.01079677,8722.904829545454,-564.63306,109.022545,15.814849,15.940322,12.751009,7.381855,21.400736,5.581054,11.872928,9.3541,5.255613,9.35599,-1.356954,-3.701422,-0.9133236,-6.174018,0.13387996,-1.6632702,0.09401747,0.3638172,1
0.012083821,0.027916003184713375,117.45383522727273,2456.7282419107946,4800.116724238595,16.374794321400405,0.0025935727,3625.445786361827,-463.00278,163.86555,25.805569,2.954606,12.229277,0.35592374,23.305779,-2.02573,7.1884036,-0.9625894,2.9690146,-0.5680758,-4.3544607,-8.904024,0.6072538,-8.733056,-5.9577055,-9.498517,-0.030681599,-4.207035,1
0.039487816,0.017626189743775333,132.51201923076923,1935.198654974093,4420.961910409513,15.479071288827999,0.00097339955,2364.1761307089605,-357.59534,177.91867,24.798761,0.25671974,19.192259,4.443968,28.021145,0.37574247,12.7578125,-4.259876,3.8802598,7.559952,4.4380145,-0.66791236,1.2315305,-10.961048,2.6556156,-4.0660996,5.290892,-2.4580553,1
0.06800383,0.015386655417631732,123.046875,1878.5643226445934,4326.865489511952,15.792352396315804,0.0010337433,2479.447967935727,-329.78088,160.64204,30.946384,1.5455967,22.85508,11.99991,18.046383,5.956459,7.6869006,-2.6699846,6.5524416,5.1801805,6.691469,-1.9544315,-0.27980354,-6.8025923,0.2613271,-0.2781918,3.499595,-0.2101982,1
0.010981783,0.02992397853937464,123.046875,2561.508690501961,4865.295578005528,15.863683079587947,0.0024881612,3971.4607950021714,-456.6981,163.68024,17.320122,0.8488765,18.70053,-1.0123397,24.197376,-5.034168,9.503479,-0.511714,2.6778078,1.0253699,-5.319509,-7.777164,-0.45199957,-10.129506,-5.632257,-9.63908,0.11615372,-2.0769625,1
0.010100879,0.031341605746960044,120.18531976744185,2810.904987933714,4980.812224952984,16.29795867547884,0.003873286,4731.444464298639,-470.13773,145.88539,17.181973,4.3471003,18.449402,-2.5465248,16.18422,0.026559588,5.680527,-2.9863803,6.724368,6.3717566,-0.42833853,-8.85428,-1.9266874,-6.9687924,-3.2432451,-5.233432,-0.9030872,0.88231325,1
0.006656001,0.03839185545744065,123.046875,3103.2043185758316,5111.559240335623,15.68941072297728,0.007868501,5877.342534244716,-510.82703,141.93668,18.96727,9.308431,8.964128,-4.6743007,23.205572,0.7003077,6.471804,-1.5609117,-2.2034059,6.4338074,-1.7877747,-5.6953015,-4.8565636,-8.850371,-3.1791508,-6.255726,-2.0176246,0.45499548,1
0.032176398,0.022452172752605675,120.18531976744185,2130.648612818467,4602.0454376296675,15.644466429962067,0.0009846207,2568.4236121163867,-360.45135,177.84177,28.599733,-0.42694983,14.47523,6.615266,28.923532,-1.72529,8.213075,-6.4274096,2.863899,6.672127,2.6142645,-3.395407,-0.59384114,-12.048343,2.4664438,-5.9269657,4.065121,-4.644275,1
0.010981783,0.02992397853937464,123.046875,2561.508690501961,4865.295578005528,15.863683079587947,0.0024881612,3971.4607950021714,-456.6981,163.68024,17.320122,0.8488765,18.70053,-1.0123397,24.197376,-5.034168,9.503479,-0.511714,2.6778078,1.0253699,-5.319509,-7.777164,-0.45199957,-10.129506,-5.632257,-9.63908,0.11615372,-2.0769625,1
0.008748879,0.03473045291690793,120.18531976744185,2902.7228722601803,4981.8691482423865,16.637673961195972,0.004565541,5080.0778705395915,-487.7256,149.04414,14.095768,7.9567184,19.776337,-5.4060206,26.51866,0.6584546,8.319051,-3.7986147,2.2378423,8.742762,-0.9207248,-6.066261,-3.522955,-7.340442,-2.638317,-7.3845696,-3.8346608,-0.7397525,1
0.008690813,0.037229536859438334,120.18531976744185,2984.2549248264145,5088.234621866281,15.910657624584713,0.005764836,5293.564554909163,-472.35892,146.10225,15.452709,1.213766,16.787586,3.663557,20.472153,0.06800419,8.349359,-0.5503406,1.8531467,-2.5421705,-5.467275,-8.637218,-2.0220838,-9.975167,-6.229386,-7.308877,0.94125783,-0.100630045,1
0.0009243778,0.054261420183121016,117.45383522727273,3731.687039568893,5241.93404707469,16.049019518445082,0.01865791,7622.19282104987,-720.3707,125.69883,7.281964,9.20442,13.787451,-2.0965,26.814556,-2.6382015,3.4996395,4.2917705,-2.5966434,-0.5113601,-3.0557923,-1.4993138,-1.2999818,-4.541046,-4.470312,0.42135307,-2.088013,-3.284463,1
0.0084822485,0.03612998516213086,120.18531976744185,2895.5782942946544,4984.811157622272,16.331852932162207,0.0051033576,5108.979992626303,-493.94162,148.31947,17.761705,6.6788034,14.618083,-0.5194507,22.75689,-5.322607,7.703902,4.3420296,3.3173802,4.2928205,-4.8252654,-6.5348125,-3.455804,-11.979963,-5.9251513,-6.359599,-0.04052031,-3.8849874,1
0.00646734,0.04029069557035321,120.18531976744185,3386.6353586952473,5220.627210958336,15.328122043602118,0.0075432137,7049.636545716922,-526.70276,129.88445,6.5016193,6.2504787,18.392258,6.534152,27.337973,2.0902,14.593931,11.059456,7.321188,9.326165,-4.4036674,-4.3368444,-1.6366854,-7.8854194,-0.741394,-3.5491698,-1.2292594,-0.8751948,1
0.007206161,0.029675455540677475,129.19921875,2728.7839956905564,4932.7392117286745,16.57004681023841,0.0032768245,4707.068429492979,-511.3232,148.67944,15.205346,11.953152,22.346025,-1.408648,32.883945,-4.369819,9.311474,2.3166032,1.1046227,9.74001,-8.438265,-6.0484743,-4.0637407,-9.475119,-6.1756706,-11.357467,-3.6789021,-3.514774,1
0.0007122037,0.05306149799145918,126.04801829268293,3612.585283542937,5157.571677032181,15.46347951382382,0.014556845,7301.401709295382,-729.479,125.691284,7.420688,16.25236,21.519312,-3.175692,26.54635,-2.8396504,4.2368054,4.1351933,-4.3587885,2.046978,-0.987643,-1.3122432,-3.706144,-4.706646,-5.5753193,1.1324644,-3.8853464,-3.122583,1
0.0009354111,0.040403789085118706,129.19921875,3351.0227971622767,5164.901963454195,16.190209139474383,0.012105412,6517.902335833454,-722.4996,133.50633,10.283504,5.137431,14.884846,1.0951362,24.659382,-3.752543,3.5752153,3.566843,-1.8185425,-1.0181445,0.8636215,-0.5518468,1.1212137,-5.9980874,-3.0587764,-0.23460083,-0.6490814,-4.1286407,1
0.009851477,0.030635902214823395,126.04801829268293,2633.2070050978436,4847.507304779701,16.87429548159786,0.004049162,4407.76064662348,-492.90164,152.1706,20.16371,8.17088,18.092833,0.5375134,26.747936,-3.325679,7.8834085,2.0348382,2.5024986,2.5871553,-6.3974476,-7.8671446,-2.3187668,-11.074323,-7.624629,-8.156362,-0.01480926,-3.9977953,1
0.011834326,0.029466515272148233,123.046875,2529.2914243048394,4818.571710995551,16.142558045003316,0.0032858956,3920.0529221102347,-459.11307,162.07002,18.29338,1.8004358,20.009054,1.6217754,24.619982,-1.9909098,7.6462617,-2.524807,3.4214458,-0.25811577,-4.915682,-10.358183,-2.2731428,-10.305775,-6.4609103,-9.724364,-0.40618116,-2.6898699,1
0.031195415,0.044813870693398955,126.04801829268293,3250.003173836998,5280.292571735333,18.073728482612893,0.004099269,5633.681934668139,-358.304,134.06416,0.27956718,-10.088901,35.127625,14.348616,10.599986,-0.9246656,14.809417,-4.7710066,-2.1024234,-3.315945,-3.778806,-12.815076,-5.741647,-2.505182,-0.35699946,-14.363299,-2.1575074,-2.5648863,1
0.007756228,0.038812563332368266,129.19921875,2972.553267982791,5031.590142158883,16.525147159485872,0.0047218525,5321.519066435654,-487.48944,144.49477,14.091837,7.9389043,17.278568,-2.4021533,26.153143,-1.840546,7.850176,-0.0018282627,1.0458759,6.1258035,-5.779095,-6.2941513,-1.3119082,-7.4218545,-5.8471055,-8.888589,-2.2919023,-3.111299,1
0.0035450151,0.042343625597133755,126.04801829268293,3320.6578293249086,5231.542819584756,15.314584595754791,0.006477285,6393.441169884554,-526.4292,141.8083,-0.2792013,11.9127,34.004337,-3.6341262,33.471607,-13.997286,5.8554516,5.9131374,-1.0741296,13.288708,-7.5423164,-1.8238851,2.0143733,-2.8470469,-4.050096,-0.25847208,-2.9955492,2.2018676,1
0.010159898,0.02676358026925304,120.18531976744185,2485.550518246339,4848.226478904436,16.05085403454485,0.0023446158,3818.9204319267515,-473.47488,167.25626,24.181221,3.6419623,13.279363,-4.472669,23.49078,-6.259948,7.9956856,0.16091892,2.3088422,2.1703665,-6.9302683,-7.915082,0.15884352,-9.216844,-4.838028,-8.786249,1.1248082,-3.0361147,1
0.0003896192,0.06395947180804865,126.04801829268293,4780.453417008741,5494.940969783709,13.829309265403127,0.034848597,11106.48203961892,-808.7863,87.69505,-0.314004,24.857548,20.125935,2.394337,23.912262,4.8067193,6.2209926,9.696943,-1.1012051,7.4444094,-0.40024808,2.1317234,-0.5659506,1.4133648,-3.8005936,2.1075728,-1.8962232,0.667013,1
0.002049661,0.038396379198031266,120.18531976744185,3843.2252358968244,5469.359443912273,13.599186254742136,0.0075973263,8455.903085643457,-596.45636,116.11181,6.2274084,27.82456,23.671604,1.8772838,30.96539,-4.015582,10.467128,13.164734,-3.6223643,20.037403,-8.32107,6.11687,-1.9198064,-2.8895972,-0.33010393,-1.0748991,-1.3121712,1.8589785,1
0.037272714,0.017310658837579616,129.19921875,2015.61116632417,4474.1974060962175,15.506748084217751,0.001019456,2647.8608078948323,-364.1196,167.94188,26.068434,5.7197723,20.218609,5.736468,22.56925,2.3929935,12.698615,-2.584521,4.0469666,6.2597666,3.85174,-1.8219742,1.5142884,-8.837861,1.395233,-3.4127817,4.655738,-1.2678761,1
0.008680095,0.02999862025911986,123.046875,2686.2935254644854,4930.65675699434,16.06887784142014,0.0041490793,4383.434486057831,-489.67276,154.35034,16.415783,0.26644218,14.762717,5.4132166,28.005335,-2.984386,10.629606,3.5257866,3.3501778,4.150144,-3.7872999,-6.313182,-1.5111227,-10.802405,-3.1855588,-8.830259,-2.2806761,-5.673003,1
0.0037189762,0.028044929791546033,126.04801829268293,2898.7838584677706,5131.272361970845,15.252905866236585,0.0033843683,5201.496707847785,-537.52734,146.7563,10.703455,6.8175125,23.728142,3.4218066,20.54113,-9.844338,6.9633465,4.377882,1.8745731,9.255664,-2.2391212,-3.9180024,2.749585,-7.7572427,-2.7828922,-2.385231,-2.7987013,-0.8484396,1
0.0080275275,0.03831636553633468,114.84375,3044.9674915212336,5054.150022623537,16.41421317389029,0.0057479525,5682.982620919586,-490.07425,139.16895,12.922622,6.8135595,16.8663,1.4359974,27.048407,2.4231536,8.268803,-0.42343327,1.7978829,4.4057775,-4.854592,-7.056202,-2.6365943,-9.831661,-7.5146422,-8.755273,-1.8968333,-2.6035616,1
